IsCollision,A.X,A.Y,A.Pitch,A.Roll,A.Yaw,B.X,B.Y,B.Pitch,B.Roll,B.Yaw,C.X,C.Y,C.Pitch,C.Roll,C.Yaw
False,15.41475772857666,-2.989411011338234,-0.0007477998388331675,7.675844315463864e-05,0.00016662964104036397,7.302685737609863,-10.033041380345821,0.001805305228211492,-0.00349886015647487,0.3105713394779486,32.71865463256836,-2.986860047094524,0.009055853298604286,6.902343339181113e-05,0.00013035944564422815
False,15.728084564208984,-2.9891860960051417,-0.0006871223160382255,7.673789397319402e-05,0.0001656306122118345,7.677365303039551,-9.902098998427391,0.0018573999059015643,-0.0040810278655237205,0.32069433161951183,33.00072002410889,-2.986562500707805,0.00904285865439594,6.903222470583032e-05,0.00013153363599701604
False,16.022924423217773,-2.988973693922162,-0.0006684064677039234,7.672066995495914e-05,0.0001645030376497259,8.034481048583984,-9.773530274629593,0.001925587592190045,-0.004541754822525381,0.33031197568351783,33.26911544799805,-2.9862780766561627,0.009028314630483546,6.904081356301014e-05,0.00013284485806129803
False,16.314428329467773,-2.988765563815832,-0.0006673335352972394,7.669836904987026e-05,0.0001632848870771453,8.3922119140625,-9.641111463308334,0.0020041460113402578,-0.004914063998859027,0.3398225262338154,33.53741455078125,-2.985994568094611,0.009015559345119611,6.90493130640556e-05,0.00013399502976568423
False,16.625757217407227,-2.988542480394244,-0.0007126331234507849,7.669558004864648e-05,0.00016155288690274124,8.780156135559082,-9.493503451347351,0.002094984144310092,-0.005220861272567785,0.3499075569935104,33.835646629333496,-2.985678710974753,0.0090011345357425,6.905903328086226e-05,0.00013533583044222653
False,16.95110511779785,-2.988310852088034,-0.0007708073102521954,7.669196892514379e-05,0.0001595837365523931,9.192873001098633,-9.332614123821259,0.0021958348222967344,-0.005373193014733222,0.3598566572305557,34.13516616821289,-2.9853604128584266,0.008986473700844128,6.906401438415958e-05,0.0001366847293711344
False,17.254568099975586,-2.988095703534782,-0.0008107423639483095,7.669257989914222e-05,0.00015779325301332515,9.58551025390625,-9.178226947784424,0.0022913217594268676,-0.005179315897032414,0.366920711527553,34.42594242095947,-2.985051575116813,0.008971810467206489,6.90755920280313e-05,0.0001380626663711895
False,17.586612701416016,-2.9878607178106904,-0.0008528231293499267,7.670002394845336e-05,0.0001558164688407539,10.022509574890137,-9.000739753246307,0.0023627280095911882,-0.005226718940514795,0.3758631374278735,34.74868106842041,-2.9847076423466206,0.008957385264965383,6.908627543255046e-05,0.00013940816455948972
False,17.926258087158203,-2.9876196291297674,-0.0008974074489243209,7.670718561959548e-05,0.00015363579851993236,10.477287292480469,-8.809597849845886,0.0023834703616944578,-0.005422727798177022,0.3865197781429437,35.083868980407715,-2.9843508917838335,0.00894260282044262,6.909640100327393e-05,0.00014081715894457503
False,18.28662872314453,-2.98736572265625,-0.0009342431105589118,7.671856277325289e-05,0.00015157367151937318,10.968114852905273,-8.596571683883667,0.00232040872016498,-0.005648563616642698,0.39860288902941465,35.44536876678467,-2.9839642345905304,0.008928297763418483,6.910390745991118e-05,0.0001421734444213381
