IsCollision,A.X,A.Y,A.Pitch,A.Roll,A.Yaw,B.X,B.Y,B.Pitch,B.Roll,B.Yaw,C.X,C.Y,C.Pitch,C.Roll,C.Yaw
False,40.85882568359375,-2.9708789065480232,0.002144693932445895,7.424307754687982e-05,0.00020939504829425124,42.05982971191406,8.708549499511719,-0.0008378029424310655,0.003811468185061515,-0.06826643771872792,60.86216354370117,-2.9448419213294983,0.009769915464152096,6.87553549642126e-05,0.0002199676697578093
False,41.21010971069336,-2.970610963180661,0.0021728274925081332,7.415905937157595e-05,0.00021273359338100546,42.43781280517578,8.682136535644531,-0.0010173317935456704,0.0031698192560507973,-0.0693146677235853,61.2233772277832,-2.94433319196105,0.009765504540885601,6.875802261128387e-05,0.00022060918623341058
False,41.580322265625,-2.9703271482139826,0.0021812912564949834,7.408855596809365e-05,0.00021594421959072161,42.82844161987305,8.650995254516602,-0.001221179817617878,0.0030038917749589606,-0.07287585118925297,61.600868225097656,-2.9438003562390804,0.009761689686417835,6.8765891231022e-05,0.00022120763135337863
False,41.94269561767578,-2.9700476080179214,0.0021549460533194964,7.402692098555433e-05,0.000219835141308961,43.20365524291992,8.620838165283203,-0.0013971328003351232,0.00268665724600774,-0.0756449933240405,61.967498779296875,-2.943283386528492,0.009757279691791151,6.877496023938257e-05,0.00022192000402427887
False,42.29813003540039,-2.969773255288601,0.0020589824442312716,7.402300696709848e-05,0.00022247273572348372,43.56574630737305,8.588788986206055,-0.0015112160195300782,0.0026788537351033303,-0.0798570591011737,62.32518768310547,-2.9427792355418205,0.009752870279460507,6.878336097525779e-05,0.00022261154800722489
False,42.65388107299805,-2.9694967661052942,0.001950502208973087,7.404609094242377e-05,0.00022473778446165837,43.92349624633789,8.555084228515625,-0.0015243290348943299,0.0027261149633576506,-0.08463849736411483,62.68163299560547,-2.942275695502758,0.00974905542581378,6.878308285683627e-05,0.00022321951400674478
False,42.98646926879883,-2.96923828125,0.001884579645113583,7.406827318944818e-05,0.0002268754132689089,44.25419235229492,8.520917892456055,-0.0014535188675701943,0.0029332893930063652,-0.09037017465933525,63.01329040527344,-2.9418078623712063,0.009747147067389295,6.87815504677657e-05,0.00022353714003458793
False,43.32945251464844,-2.9689706433564425,0.001826643884482138,7.410730749116507e-05,0.00022908719139223864,44.59254837036133,8.488777160644531,-0.0013343094320095318,0.002494588131297519,-0.09247937806548996,63.37387466430664,-2.941298831254244,0.009743213930447036,6.878740370192674e-05,0.0002241645005094535
False,43.76353073120117,-2.968631286174059,0.001711606907762053,7.418447338163976e-05,0.00023147639790220136,45.01728057861328,8.450094223022461,-0.0012042521577936198,0.0018062826563820598,-0.0923728597030772,63.782920837402344,-2.9407208263874054,0.009738682861721474,6.879453031474666e-05,0.00022483461450650507
False,44.138694763183594,-2.9683364890515804,0.0016164779314076802,7.42598428866348e-05,0.00023332285323022877,45.38145065307617,8.415521621704102,-0.0010864733551399647,0.001496894938572663,-0.09309349945087385,64.15256881713867,-2.9401974491775036,0.009734271936156289,6.880398310200728e-05,0.00022555443941020084
False,44.511322021484375,-2.9680432118475437,0.0015368459752950533,7.433818624280326e-05,0.0002350827616390953,45.7415771484375,8.383565902709961,-0.0009156464102125501,0.0009409741736130516,-0.09179016795088754,64.51856231689453,-2.9396798722445965,0.009730337865966986,6.880849481600474e-05,0.00022625768230740315
False,44.896644592285156,-2.967739563435316,0.0014878509536301997,7.440408347701225e-05,0.00023697745974731666,46.1126594543457,8.34793472290039,-0.0006839036438465994,0.0008944543721186955,-0.09281281683170745,64.89570617675781,-2.9391461201012135,0.00972819259154982,6.881335254726373e-05,0.00022656963997024166
False,45.26753616333008,-2.967445984482765,0.0014601945016325445,7.44567502453507e-05,0.00023891527456003047,46.46871566772461,8.310636520385742,-0.0004729031963380729,0.0011774472603543298,-0.09629040330362824,65.25730514526367,-2.9386334232985973,0.009724139307352359,6.882120865031931e-05,0.0002272759944619172
False,45.63493728637695,-2.9671539328992367,0.0014071464868579682,7.451669859103199e-05,0.00024063785162957953,46.82004928588867,8.269428253173828,-0.00035262103387466654,0.0018000714772977977,-0.10267556295832929,65.61445617675781,-2.9381268322467804,0.009720086024913699,6.882912533403647e-05,0.0002279340217074405
False,45.99214553833008,-2.966870728880167,0.0013784169670091372,7.45589199281768e-05,0.0002421067821632639,47.15972137451172,8.226129531860352,-0.000323295526969651,0.0024453301333136972,-0.11035509143384219,65.96067428588867,-2.937636721879244,0.009718059383451223,6.883343373710604e-05,0.00022827089513737452
False,46.423851013183594,-2.9665277116000652,0.0014027355796312716,7.457941238677781e-05,0.0002447488805786274,47.566410064697266,8.171415328979492,-0.00039625163392944146,0.0030149655587845526,-0.1194114589889269,66.37717819213867,-2.9370471239089966,0.009714007032538,6.883634589534826e-05,0.00022894799036220337
False,46.79899978637695,-2.9662277214229107,0.0014396905224974377,7.457948172231536e-05,0.0002469696656865677,47.91562271118164,8.121654510498047,-0.0005086660177814007,0.0033940026690484596,-0.12708028457211773,66.73720932006836,-2.9365368634462357,0.009709595176806378,6.884162745942733e-05,0.00022966961366552695
False,47.1846923828125,-2.9659188836812973,0.0014686582270874477,7.456801027115163e-05,0.0002494183607604961,48.2704963684082,8.068639755249023,-0.0006365775433108861,0.0036667097656038214,-0.13458459086180066,67.1056137084961,-2.936013489961624,0.009707450252157017,6.88451597345153e-05,0.00023004649729639588
False,47.53052520751953,-2.9656414799392223,0.0014679430117079983,7.455632496711873e-05,0.00025149264326200147,48.5849494934082,8.01915168762207,-0.000759601483193256,0.003882990650968514,-0.14138841007068034,67.43463897705078,-2.935546264052391,0.009703635975506318,6.885052871033988e-05,0.00023072107987627565
False,47.93112564086914,-2.965318910777569,0.0014083384452618852,7.456002128250693e-05,0.0002535587506414884,48.94556427001953,7.959226608276367,-0.0008441210471174432,0.00412559158639803,-0.14957554129977663,67.81473922729492,-2.935006409883499,0.009701728547492605,6.885455893573964e-05,0.00023106641086963585
False,48.309574127197266,-2.9650128185749054,0.0013664961218405923,7.456451516734966e-05,0.0002552839753934489,49.28318405151367,7.899921417236328,-0.0008580684971776244,0.004322693317308156,-0.15763746969182058,68.17282485961914,-2.9344979897141457,0.00969779447860659,6.886015142239863e-05,0.0002317495477332647
