IsCrash,A.X,A.Y,A.Pitch,A.Roll,A.Yaw,B.X,B.Y,B.Pitch,B.Roll,B.Yaw,C.X,C.Y,C.Pitch,C.Roll,C.Yaw
True,21.191137313842773,-6.054884672164917,0.00010037421182109425,-0.00013848438629784018,-0.7529243405803813,20.307886123657227,-11.260288000106812,0.0018458365177573333,0.00011747024850727952,-1.7774043823286483,47.15321159362793,-3.1272915601730347,0.0005844830318473509,0.0005141665282166668,0.0001861357644027541
True,21.488332748413086,-6.333845853805542,-0.0005017518032509403,4.923045405103131e-05,-0.7529188085238187,20.21177101135254,-11.717145919799805,0.0015531777292023615,7.2982602134981295e-06,-1.7774041623816497,47.83607292175293,-3.130453795194626,0.0005699395081277154,0.0005141047392699987,0.00018792573447491839
True,21.803258895874023,-6.629462718963623,-0.0009454487209327496,0.00013212118809533522,-0.7529146369915284,20.112274169921875,-12.19020390510559,0.0013524293836745496,-5.326559364658857e-07,-1.777404191394615,48.49490737915039,-3.13350310921669,0.0005569457494301061,0.0005140412779793866,0.00018954564224783836
True,22.117916107177734,-6.924838066101074,-0.0012586114279264627,0.00015783034136546633,-0.7529104591538723,20.014896392822266,-12.653217792510986,0.0012205838289879335,2.7481356015930264e-05,-1.7774042381786506,49.160722732543945,-3.136583551764488,0.0005424021547902929,0.000513979278969607,0.00019138686586458575
True,22.44647979736328,-7.233270645141602,-0.0014934536957165523,0.00015943975167236141,-0.7529065436031994,19.915096282958984,-13.127785682678223,0.0011280773594301821,6.057913993024725e-05,-1.7774041683330655,49.84182548522949,-3.1397329717874527,0.0005311965247148174,0.0005139255587820379,0.00019282052185863358
True,22.774658203125,-7.541351318359375,-0.0016665456592864106,0.00015272809275166944,-0.7529040522631113,19.81709861755371,-13.593798637390137,0.0010643003967203545,8.647082800733443e-05,-1.777404104222721,50.509490966796875,-3.142820432782173,0.0005183219005085452,0.0005138578728260923,0.0001945088555640384
True,23.107980728149414,-7.854250907897949,-0.0017997024301860433,0.0001449945269195891,-0.7529008307017536,19.715253829956055,-14.078125,0.0010166166410582572,0.00010443615293364722,-1.7774031312113416,51.20223045349121,-3.1460226476192474,0.0005050896396095695,0.0005137903717023454,0.00019623212476102536
True,23.4537296295166,-8.178818225860596,-0.001905679360269775,0.00013863660674644972,-0.7528975574374253,19.614973068237305,-14.55497694015503,0.0009831189529764283,0.00011453158374837291,-1.7774031121484362,51.88324165344238,-3.149169921875,0.0004941224306225392,0.0005137412755596023,0.00019765615365084096
True,23.81608009338379,-8.51896333694458,-0.0019936559746360667,0.00013421821847707692,-0.7528939173411813,19.515365600585938,-15.028651237487793,0.0009551047647545873,0.00012029190346982787,-1.7774030980470585,52.55874252319336,-3.1522894203662872,0.0004833936463221122,0.000513684355020881,0.00019905889207252905
True,24.179067611694336,-8.85970401763916,-0.002065539185044007,0.0001316143609310785,-0.7528904547318261,19.41298484802246,-15.515490531921387,0.0009342431566392354,0.00012275558814283378,-1.7774030886533256,53.25210189819336,-3.1554910242557526,0.00047278399836790403,0.0005136438272340608,0.00020051181428424388
True,24.536048889160156,-9.194807529449463,-0.0021245476451960347,0.00013023078381532857,-0.7528876185656871,19.310028076171875,-16.005053520202637,0.0009148120209331445,0.00012379453457804656,-1.77740308064214,53.94847106933594,-3.1587054431438446,0.00046002860205760345,0.0005135860168365732,0.00020223755412385923
True,24.91150665283203,-9.547254085540771,-0.0021779534447077843,0.00012952605468751518,-0.7528836466792024,19.210065841674805,-16.480395317077637,0.0008991955600611479,0.00012398400801704674,-1.7774030746035783,54.623817443847656,-3.161822199821472,0.0004516839514290501,0.0005135443366664873,0.00020338509018033178
True,25.29281997680664,-9.905191898345947,-0.0022231337652087366,0.0001292546052293961,-0.7528807320924813,19.106170654296875,-16.97444438934326,0.0008842944174772503,0.00012385665187182967,-1.7774030690732068,55.32497787475586,-3.1650567650794983,0.00044059749713103944,0.0005134953566901056,0.00020494919709429358
True,25.66646385192871,-10.255931377410889,-0.002264141900900962,0.00012914681724681827,-0.7528772835609997,19.001781463623047,-17.470858097076416,0.0008713006441002878,0.00012366119673043262,-1.7774030643695369,56.02877426147461,-3.168301999568939,0.0004305839295559471,0.0005134429513167353,0.00020639010629168035
True,26.0589542388916,-10.624359130859375,-0.0023046729705169756,0.00012910322337766797,-0.7528743665975494,18.90059471130371,-17.95201539993286,0.0008603333246054478,0.00012351193917574052,-1.7774030604559587,56.710289001464844,-3.1714446991682053,0.0004223584803374656,0.0005134015471072852,0.0002075693392020175
True,26.45671844482422,-10.997726917266846,-0.00233983994037942,0.00012907784077685668,-0.752870485322059,18.79538345336914,-18.452330589294434,0.0008496044944203583,0.00012339698495544518,-1.777403056671548,57.41828918457031,-3.1747082471847534,0.00041210648358791497,0.0005133573640387904,0.00020904891249022453
True,26.85915756225586,-11.375484466552734,-0.0023754831111284995,0.000129077641062776,-0.7528682822132762,18.689891815185547,-18.95396614074707,0.0008391141586939428,0.0001233141089511207,-1.777403422421235,58.12757873535156,-3.177975758910179,0.0004040002440235388,0.0005133174055075067,0.00021022682370742685
True,27.252946853637695,-11.74511432647705,-0.0024048093174766118,0.000129093168739584,-0.7528663491464668,18.587549209594727,-19.44064998626709,0.0008291005417805904,0.00012325011992962216,-1.7774034189739123,58.815155029296875,-3.181142881512642,0.0003960132069144171,0.0005132795507014381,0.0002114308287474023
True,27.66526985168457,-12.132149696350098,-0.002436160929077374,0.00012910812976441735,-0.7528642453881785,18.48124885559082,-19.946125030517578,0.0008180140938705154,0.00012320886367705756,-1.7774034152034275,59.52875518798828,-3.184428095817566,0.0003879069944710722,0.0005132414953822325,0.00021261623522117484
True,28.06794548034668,-12.510120391845703,-0.0024650094376156956,0.00012912553723578966,-0.752861787636622,18.37468147277832,-20.452881813049316,0.0008090734043276197,0.00012319118299510473,-1.777404151015534,60.24367141723633,-3.1877181977033615,0.00037932390857686466,0.0005131961891251916,0.00021394622249988257
True,28.48914337158203,-12.905470848083496,-0.002494335308623436,0.00012914262539796899,-0.7528596442373426,18.271305084228516,-20.944459915161133,0.0008008479569386819,0.0001231853732552779,-1.7774041482839884,60.93671798706055,-3.190908193588257,0.00037157532427165935,0.0005131660096122415,0.00021512796847983158
