IsCollision,A.X,A.Y,A.Pitch,A.Roll,A.Yaw,B.X,B.Y,B.Pitch,B.Roll,B.Yaw,C.X,C.Y,C.Pitch,C.Roll,C.Yaw
False,1.4406964778900146,-2.9988180542131886,0.0037326809845951523,0.00010710382456732702,4.267199814584205e-05,-6.559483528137207,-12.999768018722534,0.0033016203131471136,0.00011158175869832877,4.2168115425527175e-05,21.388344645500183,-2.9984423829009756,0.01238393684827279,6.927592780805473e-05,4.715407534573015e-05
False,1.5879541635513306,-2.9987268067197874,0.0035543440974063786,0.00011253705056233828,4.503755143742013e-05,-6.412235736846924,-12.999413967132568,0.0031214951561725763,6.573605006588358e-05,0.00034420917434249936,21.533835411071777,-2.9982785034226254,0.012202620207388775,6.978494287963263e-05,4.9381322455367583e-05
False,1.7444583177566528,-2.9986322021577507,0.003408431771459615,0.00011250691943746896,4.746893049727826e-05,-6.2559990882873535,-12.994898557662964,0.0029487613655428315,-0.0004660532615584987,0.004102843769408637,21.6932373046875,-2.9980972290504724,0.012023447994622384,6.986614713389579e-05,5.1673258909376446e-05
False,1.925750494003296,-2.9985214233165607,0.003332972328424032,0.00010887995277096695,5.0387182461367525e-05,-6.075237989425659,-12.985856771469116,0.002864241379967687,-0.0011611380239343926,0.01115003759831694,21.866374492645264,-2.9979000855237246,0.011850594631093619,6.966501466752588e-05,5.402007205330529e-05
False,2.0999624729156494,-2.998415832524188,0.003327965717321907,0.00010417159427716889,5.3284059556240656e-05,-5.8969292640686035,-12.975535869598389,0.0028729442614551,-0.001588841851637839,0.01830008944128561,22.040327072143555,-2.9977011107839644,0.01169753028787664,6.935769178340303e-05,5.625664179647183e-05
False,2.2695086002349854,-2.9983126831939444,0.0033667086763985283,9.87124402279567e-05,5.669304594946327e-05,-5.7324278354644775,-12.964935302734375,0.0029178856330757614,-0.0018295915415894237,0.02486792746816278,22.198989152908325,-2.9975201417692006,0.011574147443389601,6.904855086327457e-05,5.8208099218062466e-05
False,2.444490671157837,-2.9982061767950654,0.003421902357380963,9.395388374581283e-05,6.0033138681996035e-05,-5.557900428771973,-12.952632904052734,0.002983331234860056,-0.001982989031256614,0.0317477012214172,22.36978030204773,-2.9973251342307776,0.011455893730754436,6.874292782849344e-05,6.0229416797194505e-05
False,2.626377582550049,-2.998094787588343,0.003486871679371278,8.970791843651551e-05,6.35779943121966e-05,-5.376451253890991,-12.938705921173096,0.0030579563260446606,-0.002079395196043043,0.03880552783110464,22.53579330444336,-2.99713470460847,0.011354207518353475,6.84861737984527e-05,6.212636215747115e-05
False,2.812779426574707,-2.997980041662231,0.003530740420349144,8.633863507174339e-05,6.696201911771105e-05,-5.185021877288818,-12.922778367996216,0.003136395608303714,-0.0021427785012718666,0.04614044369225002,22.71316409111023,-2.9969323731493205,0.011257885361885166,6.82681847525239e-05,6.408773986609986e-05
False,3.0118749141693115,-2.997855834895745,0.003538251074732477,8.427083882057216e-05,6.935966126133369e-05,-4.990769624710083,-12.905374765396118,0.0032119749458469514,-0.0021869874619967963,0.053446221218435834,22.890551805496216,-2.9967282104771584,0.01117217525018225,6.80977198881255e-05,6.599019163631962e-05
False,3.2066268920898438,-2.9977343750651926,0.0035157201040189896,8.100367602067197e-05,7.405797846646501e-05,-4.794617295265198,-12.887214183807373,0.0032842154351990843,-0.002131060777614805,0.06013329976947416,23.067053079605103,-2.996524658286944,0.011096596574826298,6.797623389471419e-05,6.78311102380983e-05
False,3.4166879653930664,-2.997602539137006,0.003466367601620401,7.915184180432681e-05,7.760401555718455e-05,-4.581410765647888,-12.870245218276978,0.0033581249698752826,-0.0016341150720560146,0.0638601000082546,23.255834817886353,-2.996306762797758,0.011024116849181028,6.788647196189733e-05,6.974818948654074e-05
False,3.6165106296539307,-2.9974761963821948,0.0034111738181715374,7.791164807165073e-05,8.075250673023163e-05,-4.377058386802673,-12.854578733444214,0.0034190409746738103,-0.0012080093384633783,0.06617446583129326,23.434042930603027,-2.9961007691454142,0.010962963483041847,6.783753197614293e-05,7.15128273555806e-05
False,3.8300137519836426,-2.9973422242328525,0.003332376257611471,7.697293268139564e-05,8.391047569031308e-05,-4.150776982307434,-12.835594415664673,0.0034724472624807217,-0.0010556767662696608,0.0695852455940483,23.62859845161438,-2.9958752440288663,0.010904907850498687,6.780134335926945e-05,7.334360836285017e-05
False,4.052862644195557,-2.997199707198888,0.00323975083474899,7.630269537960466e-05,8.70209136171485e-05,-3.9253057837486267,-12.814345598220825,0.003513574146150231,-0.0011781820004744068,0.07434937847584956,23.819804668426514,-2.9956542970612645,0.010851382671736833,6.778679401352533e-05,7.515097583048141e-05
False,4.275809288024902,-2.9970578004140407,0.003159880402212822,7.5867942807036e-05,8.996583918003157e-05,-3.6915920972824097,-12.789544582366943,0.0035464759728996284,-0.0015004247219197184,0.0807485552720219,24.015429496765137,-2.9954272462055087,0.010802149232677069,6.778779671389724e-05,7.696211093137357e-05
False,4.497206211090088,-2.9969152833800763,0.003118753132084036,7.556913507567583e-05,9.29732543289064e-05,-3.451427608728409,-12.761530637741089,0.003578067083913792,-0.001888714003757255,0.08825646336753405,24.21386957168579,-2.9951968383975327,0.010756252881852273,6.77939519672225e-05,7.875723490849422e-05
False,4.771942615509033,-2.9967370606027544,0.0031181571711599698,7.530884619678683e-05,9.716420472022136e-05,-3.1662326008081436,-12.725844621658325,0.0036150214004050914,-0.0022599584887437315,0.0973422545592991,24.446242809295654,-2.9949267581105232,0.010707973814989745,6.78115411976711e-05,8.081128288581267e-05
False,5.007221698760986,-2.996582946740091,0.0031303162638181064,7.519311671574865e-05,0.00010033698801540438,-2.915037229657173,-12.693143367767334,0.0036443468078510726,-0.0024421182262784895,0.10466385496138675,24.648056507110596,-2.9946914673782885,0.010669349859459677,6.782575082374161e-05,8.255814007299483e-05
False,5.252105712890625,-2.9964215089567006,0.0031403299711270883,7.509721808088988e-05,0.00010427856288517697,-2.65248903632164,-12.65634036064148,0.003662944395353685,-0.002696184629880014,0.11284300308259752,24.856511116027832,-2.9944482422433794,0.010632514763159058,6.784166067139452e-05,8.432955567835846e-05
False,5.4936418533325195,-2.996262207161635,0.0031689401577241405,7.502756341490571e-05,0.0001083804628431635,-2.3926677107810974,-12.617719650268555,0.003679633211297331,-0.002925748951822403,0.12106293146531463,25.060385704040527,-2.994210205040872,0.01059806146486115,6.786208497847598e-05,8.607866096577815e-05
False,5.741522312164307,-2.996098022442311,0.003206729543836372,7.497288318528485e-05,0.00011235276818631082,-2.1253668665885925,-12.575761556625366,0.003693580214672034,-0.0031372025688282765,0.12955443852834456,25.26779270172119,-2.9939682008698583,0.010568022532239938,6.788012809028666e-05,8.76798927486304e-05
False,5.996492862701416,-2.9959280397742987,0.003249645140686898,7.492163479054117e-05,0.00011639383847103984,-1.8419132232666016,-12.528876781463623,0.0037052628715537822,-0.0033332113502581983,0.13851040436452464,25.485310077667236,-2.9937139893881977,0.010534762317857384,6.790432556302254e-05,8.952549393371684e-05
False,6.259684085845947,-2.9957513427361846,0.003291367968992958,7.48595834840002e-05,0.00012085898265027619,-1.5570091009140015,-12.479276180267334,0.0037140840903455603,-0.0035095129218947066,0.14745404200227938,25.701577186584473,-2.9934600833803415,0.01050639052671022,6.792584668797252e-05,9.11842880302441e-05
False,6.569379806518555,-2.9955426026135683,0.0033314225016243,7.479954852104061e-05,0.00012596753726799498,-1.2297286987304688,-12.41937255859375,0.0037220710989975224,-0.0036794230235407933,0.1575587498886919,25.947282791137695,-2.993171386886388,0.010474203248657518,6.794460540320058e-05,9.313606057279951e-05
False,6.863345623016357,-2.995343627873808,0.003343701178772343,7.475330455393102e-05,0.00013046225811003302,-0.9108011722564697,-12.358193397521973,0.0037271973734771496,-0.0038072554288820165,0.16708987047328216,26.184062480926514,-2.992892761249095,0.010445713484524173,6.79634591580875e-05,9.493508287433245e-05
False,7.203176021575928,-2.9951113890856504,0.003286361311974339,7.472617714516845e-05,0.00013574783815533499,-0.540902853012085,-12.28335189819336,0.003728627643774652,-0.003976099508781653,0.17816702379045846,26.455693244934082,-2.9925720216706395,0.010416148931094465,6.798288158082738e-05,9.686458086492479e-05
False,7.494474411010742,-2.9949111938476562,0.003237485816782153,7.470734697675351e-05,0.0001398702443993793,-0.22268128395080566,-12.215998411178589,0.003730535204255222,-0.004086887278842035,0.187426936642092,26.686938285827637,-2.9922994994558394,0.010389566291627794,6.799795804244203e-05,9.865066574253124e-05
False,7.807566165924072,-2.994693908840418,0.003200530826840703,7.46750840755585e-05,0.000144180666963907,0.1203770637512207,-12.14069938659668,0.0037310122757495067,-0.004155596853172261,0.19685995970986045,26.9338059425354,-2.9920071410015225,0.010365248106835746,6.801298962080154e-05,0.00010032887464995348
False,8.101658821105957,-2.994488830678165,0.0031744239795043912,7.464737112709273e-05,0.00014816084759437302,0.44327449798583984,-12.06643295288086,0.003725528225376952,-0.0042919495217125445,0.20601055470303628,27.164159774780273,-2.991733703762293,0.010340928061026272,6.802811867018753e-05,0.00010205213677104331
False,8.420574188232422,-2.994264831766486,0.00315117791166867,7.460760565481539e-05,0.00015280063982332464,0.804955005645752,-11.97955322265625,0.003710150138364739,-0.004465053959595816,0.2163858001063143,27.420048713684082,-2.9914294434711337,0.010317922169016327,6.803878720790047e-05,0.00010372361521551813
False,8.72943115234375,-2.9940460207872093,0.003135084668310478,7.456508185223835e-05,0.0001572789811729163,1.1328821182250977,-11.89744257926941,0.003540754038037999,-0.00462431211180734,0.22584237007177763,27.651078701019287,-2.991155090741813,0.010295152844629524,6.8050866917962e-05,0.00010540570262052688
False,9.039610862731934,-2.993825683835894,0.00310850116231687,7.4531138592737e-05,0.00016156713702462428,1.4733734130859375,-11.809011220932007,0.002382278433774837,-0.004737229607037725,0.23558297426287875,27.896100997924805,-2.9908630372956395,0.010273814093698272,6.806319949400378e-05,0.00010700623213106617
False,9.363115310668945,-2.993594055529684,0.002993821694460108,7.454140460972247e-05,0.00016544781844476407,1.792698860168457,-11.723072528839111,0.0006386042111206627,-0.004784634877531178,0.24464667411109856,28.143842697143555,-2.990567931905389,0.010253071415157472,6.807518139983655e-05,0.00010859827435784081
False,9.685430526733398,-2.9933633422479033,0.002674341346674993,7.466728571613967e-05,0.00016774117138684805,2.1070337295532227,-11.634947419166565,-0.0005567072970686439,-0.00484961630827612,0.25386833196403763,28.38451385498047,-2.9902798468247056,0.010232804985543562,6.808487949367139e-05,0.00011016268732837285
False,10.005863189697266,-2.9931329349055886,0.0024188758230439113,7.47761531518238e-05,0.00016961147155648455,2.4225339889526367,-11.542836904525757,9.858606563230419e-05,-0.004957207548832778,0.2633546042014348,28.631354331970215,-2.9899850469082594,0.010213732241104076,6.809521178208988e-05,0.00011168543007148855
False,10.327179908752441,-2.9929003906436265,0.0022094248749288674,7.489193878737165e-05,0.0001714028602533755,2.7560606002807617,-11.441973805427551,0.0011572836725654142,-0.005052016340689053,0.27336004918715606,28.886981964111328,-2.989679565653205,0.010192989566760681,6.81083809634363e-05,0.00011334944464054601
False,10.686662673950195,-2.992640991229564,0.0017932651648645973,7.514181423633713e-05,0.00017194552625037044,3.118408679962158,-11.328612089157104,0.0020885465206813055,-0.005126053640612886,0.28405901918698523,29.159445762634277,-2.989353332668543,0.010171651753628597,6.812383758792537e-05,0.00011508335085301137
False,11.007755279541016,-2.99240814242512,0.001479625505199666,7.535656992563373e-05,0.00017194725099163618,3.4601902961730957,-11.218178629875183,0.0027503965585691354,-0.005185705856010311,0.2939507738835828,29.41201400756836,-2.98905120883137,0.010152101224958115,6.813571117241872e-05,0.00011666561650671198
False,11.375781059265137,-2.9921417236328125,0.0009915828641652725,7.570469705316949e-05,0.00017071842532913204,3.8638916015625,-11.083524107933044,0.0033248657959143017,-0.005245894491606176,0.305294318650384,29.705385208129883,-2.988698731176555,0.010132668979388547,6.814612612756614e-05,0.00011827920921270022
False,11.690621376037598,-2.991914368234575,0.00031352042053204275,7.612751630914042e-05,0.00016717747253330232,4.223566055297852,-10.960006058216095,0.003695488108808127,-0.0052773185406147305,0.31493451691343616,29.96267318725586,-2.988389282487333,0.010113001100114214,6.815768714841603e-05,0.00011993708128217939
False,12.010066986083984,-2.991684265434742,-0.0001496076580063579,7.647367075409331e-05,0.00016359005557200376,4.6017985343933105,-10.826635718345642,0.003976821451141075,-0.005301819682035657,0.3246005786098166,30.22948455810547,-2.988068542443216,0.01009595253778868,6.817061334475059e-05,0.00012139696768335936
False,12.318418502807617,-2.99146331846714,-0.00027537347113308923,7.672899140837281e-05,0.00016175632895129664,4.976138591766357,-10.690498054027557,0.004170298829557737,-0.005400891805981486,0.3343088587393075,30.490307807922363,-2.987753906287253,0.010077595085792118,6.81853108923763e-05,0.000122971560421341
False,12.624909400939941,-2.9912442015483975,-0.0003755092685328631,7.696932084358311e-05,0.00016018513069899397,5.357488632202148,-10.547816157341003,0.0043065547725914585,-0.005521797502581794,0.3441604730176213,30.75299072265625,-2.9874365236610174,0.010060428845363154,6.819588132662364e-05,0.00012444707361104114
