IsCrash,A.X,A.Y,A.Pitch,A.Roll,A.Yaw,B.X,B.Y,B.Pitch,B.Roll,B.Yaw,C.X,C.Y,C.Pitch,C.Roll,C.Yaw
False,1.4221357107162476,-3.0017797851469368,-0.0005011557920212263,0.00015029298318039536,4.651193444275435e-05,6.818759918212891,-9.050328373908997,0.004179477480425717,0.00016511362558446435,1.5679028887229958,21.42371094226837,-3.0119650261476636,0.003482460693388156,0.000863374397933095,4.647517037628491e-05
False,1.7182046175003052,-3.002148437546566,-0.0008436441606241134,0.0001496446070933401,5.085542766292287e-05,6.819819450378418,-8.75505805015564,0.0038094517551366764,0.00016834982581384792,1.5679073464320274,21.719770431518555,-3.0144448848441243,0.003139853081797602,0.0008603755467035069,5.0807730439859493e-05
False,2.0309267044067383,-3.0025366209447384,-0.0011366605338055437,0.00014910655733081266,5.4996946824524376e-05,6.820935249328613,-8.444548964500427,0.003430009017279754,0.00016444597851478728,1.5679109996252572,22.032480478286743,-3.017063293606043,0.0028470751645688335,0.0008578035431224957,5.4941686849186875e-05
False,2.3594093322753906,-3.0029421995859593,-0.0013805626289830266,0.00014866372055357123,5.899330444456254e-05,6.82209587097168,-8.120883822441101,0.003076433580167744,0.00015910482022577925,1.5679164488757382,22.360952138900757,-3.019812621176243,0.002602934542579769,0.0008556537392516635,5.893013944034751e-05
False,2.7027385234832764,-3.0033648679964244,-0.0015814302904067208,0.00014830823832374715,6.288194327980185e-05,6.823298454284668,-7.785773277282715,0.0027691126770631683,0.0001545793874076165,1.567920347111757,22.704267501831055,-3.022685546427965,0.0024017093291552128,0.0008538895356487645,6.281033942357177e-05
False,3.060072898864746,-3.0038043211679906,-0.0017465352728585567,0.00014802054303100654,6.668675778416248e-05,6.8245344161987305,-7.4405677318573,0.002513289555822469,0.00015140167741144224,1.5679246998942944,23.061589241027832,-3.02567352168262,0.002236485239391217,0.0008524227459388176,6.660872510497065e-05
False,3.430135488510132,-3.0042572021484375,-0.0018829106834805278,0.00014778273124606064,7.041904324627733e-05,6.825799942016602,-7.086819410324097,0.0023059842929981436,0.0001494097402233018,1.5679281360725081,23.43164300918579,-3.0287670884281397,0.002100348423736376,0.0008512189564323352,7.033616287214365e-05
False,3.8125686645507812,-3.004722900222987,-0.00199627856457502,0.00014759216277719067,7.409250386559753e-05,6.827090263366699,-6.725042104721069,0.0021401642443067566,0.0001483037686182524,1.567930969050462,23.814067363739014,-3.031962279230356,0.001986860754070893,0.0008502062152862619,7.400653402597086e-05
False,4.207656383514404,-3.0052044675685465,-0.002092718940338647,0.00014743088267056795,7.772168408231823e-05,6.828412055969238,-6.3550684452056885,0.0020076037696317665,0.0001477559164731332,1.5679333468434193,24.20913553237915,-3.035262145102024,0.00189065918332253,0.0008493563959360746,7.763146603810808e-05
False,4.614773273468018,-3.0056988522410393,-0.0021752118085607394,0.0001472721792206714,8.13075128502586e-05,6.82975959777832,-5.9775285720825195,0.0019017457980276438,0.00014754100782195107,1.5679342454200584,24.61623764038086,-3.0386599712073803,0.0018078086360279137,0.0008486205504783548,8.12146950235861e-05
False,5.016356468200684,-3.006185607984662,-0.0022451874377490202,0.00014715604233152832,8.471089453063306e-05,7.001483917236328,-5.999782085418701,-0.019062873524127878,0.013384197571707744,1.4834129178183848,25.035261154174805,-3.042156372219324,0.0017349718115342325,0.0008479733942921095,8.47596171929244e-05
False,5.444968223571777,-3.006703490857035,-0.002309918227530531,0.00014703464419474119,8.821041093879757e-05,7.089777946472168,-6.067704439163208,-0.010237215150846536,0.0028334340961323552,1.4045759182075959,25.446415901184082,-3.0455859377980232,0.0016729829099120595,0.0008474140333702301,8.811072707528913e-05
False,5.89696741104126,-3.0072479248046875,-0.0023702381367465527,0.00014692488900409605,9.176641057946974e-05,7.120849609375,-6.070366382598877,-0.003383874224518997,-0.008603073608793421,1.3784731034979671,25.8984055519104,-3.0493545532226562,0.0016125437493577281,0.0008468588261980207,9.166381861583398e-05
False,6.342228412628174,-3.0077816769480705,-0.0024238824443418047,0.0001468283679250871,9.514497690566862e-05,7.1305131912231445,-6.023711681365967,0.0003101826131085923,-0.011979431266178476,1.3783809421968545,26.34365940093994,-3.0530651845037937,0.0015593763414479946,0.0008463814511724317,9.504108805417737e-05
True,6.762101173400879,-2.988030700944364,-0.003152608337288904,-0.001328916973160648,-0.01262231582748752,7.186488151550293,-5.973118305206299,0.0006970166728603805,-0.00888643596743602,1.335122951946917,26.798412799835205,-3.056853637099266,0.0015099044503779756,0.0008459258732178668,9.836974380114899e-05
True,7.108931064605713,-2.968545839190483,-0.0033709998611864862,0.0026856491439809765,-0.024722653077688218,7.302607536315918,-5.9675116539001465,0.0015623566019522615,-0.009178316077946055,1.2389126855944177,27.264875411987305,-3.0607391335070133,0.0014629363782353699,0.0008455016582096218,0.00010167267441663473
True,7.435642719268799,-2.9617700204253197,-0.0036697390000047965,0.006738627189815927,-0.02952913486164695,7.400663375854492,-5.956703186035156,0.0022541281492435986,-0.011288074745845738,1.1623220916327854,27.741833209991455,-3.06471099704504,0.0014204979186956779,0.000845108459870758,0.00010482084000578959
True,7.740865707397461,-2.956039734184742,-0.003822207286213848,0.009211892498266473,-0.03506264552459836,7.487649917602539,-5.938818454742432,0.00247430817108881,-0.012716591933682764,1.0995461255683592,28.22591495513916,-3.0687402337789536,0.0013784169470569512,0.0008447298604258585,0.00010803264418525267
True,8.025084495544434,-2.9514706432819366,-0.003882407715780071,0.010831778155418016,-0.041649184668726406,7.571725845336914,-5.915982246398926,0.0025503635402646285,-0.01312085974749006,1.0434670144552898,28.718917846679688,-3.072841487824917,0.0013382433455634726,0.0008443620917149402,0.00011120426225021922
True,8.289508819580078,-2.948621217161417,-0.0038567784479657157,0.011870351115792509,-0.04892601053718431,7.654733657836914,-5.889949321746826,0.00247061259562305,-0.013004216020538209,0.9921432540602103,29.220861434936523,-3.077015683054924,0.0012993810676076429,0.0008440145584393052,0.00011433271127948657
