IsCrash,A.X,A.Y,A.Pitch,A.Roll,A.Yaw,B.X,B.Y,B.Pitch,B.Roll,B.Yaw,C.X,C.Y,C.Pitch,C.Roll,C.Yaw
False,1.441217064857483,-0.00020477295038290322,0.002822875667234189,9.135098958847454e-05,4.6782091280698346e-05,-14.344353675842285,-23.104156494140625,0.003512978315201333,0.00011687390954925586,4.675908285208766e-05,1.44149649143219,-0.0013433838030323386,0.0034691094854860595,0.00016935913605608613,4.677504857961317e-05
False,1.7397160530090332,-0.0002416992065263912,0.0024802681750158914,9.108183701719263e-05,5.1124411494083315e-05,-14.04641056060791,-23.096927642822266,0.003178953712740924,-0.000680703797349029,0.006006472199876295,1.7399975061416626,-0.0016189574962481856,0.0031266209302968323,0.0001688274542754123,5.111635358747796e-05
False,2.0544257164001465,-0.0002807617129292339,0.00218856314784178,9.086208160240573e-05,5.5259580846861874e-05,-13.728572845458984,-23.07927703857422,0.0031397337584172322,-0.0015840476027861616,0.018689547364687472,2.0547094345092773,-0.0019070433918386698,0.0028350351121674,0.00016838545851477325,5.525051401100607e-05
False,2.376499652862549,-0.0003192138683516532,0.0019513367035969506,9.0699751924538e-05,5.915243127951173e-05,-13.395458221435547,-23.056737899780273,0.00325298279100276,-0.0019441075595492783,0.03182342003503895,2.3852734565734863,-0.0022091674618422985,0.002592086533295659,0.0001680264983591046,5.924118495496941e-05
False,2.7214291095733643,-0.0003598022449295968,0.001750469187513962,9.057001411091917e-05,6.303732768515231e-05,-13.02835464477539,-23.02742576599121,0.0034083128079833726,-0.0020911144630244723,0.04589528150070685,2.7217040061950684,-0.0025152587331831455,0.0023967029688927483,0.00016775256736695568,6.302698006180957e-05
False,3.0800719261169434,-0.00040008543874137104,0.001585721937419236,9.04656128768926e-05,6.683509198115511e-05,-12.634750366210938,-22.990983963012695,0.0035588737422469837,-0.002178997654316982,0.06050899670051766,3.0803465843200684,-0.002840575994923711,0.0022318361522219686,0.00016751160654451022,6.682388909269276e-05
False,3.452157735824585,-0.0004406738153193146,0.0014495848493337512,9.037628586766712e-05,7.05674219110991e-05,-12.213621139526367,-22.946439743041992,0.0036885736785323216,-0.002277535552116202,0.07561498966603925,3.4524388313293457,-0.0031759643461555243,0.002096056585289168,0.00016732436698548928,7.055567334665062e-05
False,3.8369665145874023,-0.00048278807662427425,0.0013362169174338035,9.030759233053796e-05,7.424373010624731e-05,-11.764814376831055,-22.892850875854492,0.003792881475464705,-0.0024080301455765576,0.09113733840956448,3.8372387886047363,-0.0035226440522819757,0.0019825696810652237,0.0001671603024340529,7.423066816356934e-05
False,4.2231364250183105,-0.0005224609049037099,0.0012426376028115565,9.025017004039034e-05,7.777316944029203e-05,-11.301453590393066,-22.830928802490234,0.0038708445756903843,-0.0025832668152838633,0.10671732514536132,4.223412990570068,-0.0038684080354869366,0.0018889904294622682,0.0001670288407097443,7.775975420990057e-05
False,4.631858825683594,-0.0005642700125463307,0.0011596678485493335,9.020667144011222e-05,8.13575936182034e-05,-10.797646522521973,-22.755964279174805,0.003931402297424755,-0.002813895815857921,0.12332834113698758,4.632136344909668,-0.0042337034828960896,0.0018060205947715915,0.0001669105752007433,8.1343966368496e-05
False,5.051455497741699,-0.0006042480235919356,0.0010870693824039266,9.01493406660028e-05,8.489390532880975e-05,-10.266942024230957,-22.668495178222656,0.003973841550559704,-0.0030748855583379183,0.14048807245622058,5.051738262176514,-0.0046066283248364925,0.0017349719454563385,0.00016680916021997964,8.479006459512427e-05
False,5.482114315032959,-0.0006430053617805243,0.0010224578798575642,9.010756355920597e-05,8.838869670417285e-05,-9.70893383026123,-22.567224502563477,0.004002809659446652,-0.003352386746146283,0.15818157572120345,5.482399940490723,-0.0049880980513989925,0.001670360384888397,0.00016671526941421252,8.828770551146787e-05
False,5.912599563598633,-0.0006802367861382663,0.0009652375404690058,9.006596408607123e-05,9.175848832959441e-05,-9.138551712036133,-22.4539737701416,0.00402021359466674,-0.0036320183999718728,0.17591922527992998,5.912880897521973,-0.0053677367977797985,0.001613020828037556,0.00016662533943905607,9.165920553389878e-05
False,6.364473819732666,-0.0007183837587945163,0.0009125470438579922,9.002797176794061e-05,9.509010736002376e-05,-8.527205467224121,-22.3217716217041,0.004029750791574527,-0.003924433204303204,0.19456250133786251,6.364753246307373,-0.005765075329691172,0.0015577077259530596,0.0001665430429858623,9.515932266828824e-05
False,6.81525993347168,-0.0007540893275290728,0.0008635519821195469,8.999718589803468e-05,9.838030853232794e-05,-7.888874530792236,-22.17192268371582,0.004032850107123689,-0.00422004524586172,0.21364517429047575,6.827382564544678,-0.006170043721795082,0.0015087126269265321,0.00016647147738893626,9.845174064613795e-05
False,7.2864227294921875,-0.0007904052617959678,0.0008152723388626764,8.994754444256944e-05,0.0001017938619909269,-7.244572639465332,-22.008569717407227,0.0038695333812836835,-0.0045018074720526305,0.232524233551276,7.2867112159729,-0.00657043419778347,0.0014628172997521996,0.00016639917043631284,0.00010169606233157936
False,7.767941951751709,-0.0008270263206213713,0.0007718801196360111,8.992544289048494e-05,0.00010500133996345853,-6.578760147094727,-21.82695198059082,0.0025790926138610976,-0.0047297722242043375,0.25172710272460463,7.768227577209473,-0.006988525390625,0.0014171599443575367,0.0001663363103757815,0.00010506824649227453
False,8.246444702148438,-0.0008618163992650807,0.0007305145790932404,8.989605603583818e-05,0.00010816405840246375,-5.9185333251953125,-21.633277893066406,0.0029942985132377586,-0.004967326269557259,0.27082099007531885,8.24672794342041,-0.0074029541574418545,0.0013756750541736988,0.00016627084728051768,0.00010823119480877844
False,8.74556827545166,-0.0008972167852334678,0.000688910440979916,8.987488146097783e-05,0.00011144260340665599,-5.207092761993408,-21.41019058227539,0.003926038729404628,-0.005210740969365594,0.29101439382934574,8.745859146118164,-0.007832946255803108,0.0013362168454825385,0.0001662143146628761,0.00011134910020741841
False,9.254155158996582,-0.0009320068056695163,0.0006506442328894381,8.98434716443253e-05,0.00011451286168323924,-4.461302280426025,-21.160892486572266,0.004458903594549424,-0.005468534290116,0.31154941606464315,9.254443168640137,-0.008269652724266052,0.001296043257180896,0.0001661561341821003,0.00011457981915830068
False,9.757040023803711,-0.0009664917015470564,0.0006150006936361294,8.982645136068158e-05,0.00011745579050810625,-3.7058019638061523,-20.89249038696289,0.004722713737467624,-0.005749764491307326,0.33173572810121105,9.757330894470215,-0.008700866252183914,0.0012594460444569563,0.00016610105372354033,0.00011759700616219232
False,10.283432006835938,-0.0010015869047492743,0.0005772113757244028,8.980399412093636e-05,0.0001206740315079291,-2.8983068466186523,-20.588172912597656,0.004831313530783932,-0.006063484230388407,0.3526883387793101,10.28372573852539,-0.00914916954934597,0.0012234449155513853,0.00016605244939664948,0.00012065752648716247
False,10.800671577453613,-0.0010357665596529841,0.0005445480185760648,8.977026194928205e-05,0.0001235029894596149,-2.0905447006225586,-20.265913009643555,0.004839300664837062,-0.0063750743526055096,0.37305963354248994,10.800956726074219,-0.009588927961885929,0.0011898277547869266,0.00016600044995585287,0.00012357381674926154
