IsCrash,A.X,A.Y,A.Pitch,A.Roll,A.Yaw,B.X,B.Y,B.Pitch,B.Roll,B.Yaw,C.X,C.Y,C.Pitch,C.Roll,C.Yaw
False,1.4453035593032837,-0.0005328368861228228,0.002003073647113486,0.00010833402662973029,4.674439766539959e-05,-10.70794677734375,7.449317455291748,0.003572583096150423,0.00016790963851016108,5.6871829516912345e-05,1.445898413658142,-0.0029910276643931866,0.0034538507187820322,0.00027687290214472085,4.675282310731839e-05
False,1.7437297105789185,-0.0006411743233911693,0.001663088663445266,0.00010799056879700593,5.1071327025390864e-05,-10.409834861755371,7.445409774780273,0.0032569168066864064,0.0005817713766561975,-0.0031153652749444857,1.74432373046875,-0.0036050414200872183,0.003113746331303519,0.00027597000259629953,5.107664721907174e-05
False,2.051229238510132,-0.0007501220679841936,0.001379728140784047,0.00010771437830846978,5.5106445330752774e-05,-10.099940299987793,7.438339710235596,0.0031275742271689388,0.0008605220453737196,-0.008013449441985917,2.051823616027832,-0.0042376709170639515,0.002830386064293009,0.0002752239286105805,5.510869528555116e-05
False,2.3819704055786133,-0.0008663940243422985,0.001137733240063197,0.00010748105636922871,5.910032304869104e-05,-9.761570930480957,7.429031848907471,0.003094195732128724,0.000953249127671837,-0.013259344978281871,2.382570743560791,-0.0049166870303452015,0.0025882719792864424,0.00027458751213114036,5.910159519649286e-05
False,2.728135585784912,-0.0009875488467514515,0.000938415436575031,0.00010730934313038416,6.299346574046023e-05,-9.400918006896973,7.417365550994873,0.0031013483243277937,0.0009746694767086482,-0.0187097687760203,2.7287378311157227,-0.005625610239803791,0.0023889542896920845,0.00027408300179852313,6.29942652413138e-05
False,3.078096628189087,-0.001107177697122097,0.0007790326610759817,0.00010717202563877742,6.669773066189647e-05,-9.029271125793457,7.403514385223389,0.003118991736463894,0.0009836623741922362,-0.02417884489421872,3.0786986351013184,-0.006340636871755123,0.0022295711600903256,0.00027367847954709297,6.669703530150517e-05
False,3.450887680053711,-0.0012341308174654841,0.0006434917082695278,0.00010706308630762416,7.043907560607242e-05,-8.62563705444336,7.386422157287598,0.0031349656751285997,0.0010028328751384788,-0.02995470507285933,3.451493978500366,-0.0071023558266460896,0.002094149259182589,0.00027334642131879224,7.04371891782881e-05
False,3.836925506591797,-0.0013653563801199198,0.0005306004784246185,0.00010697022765103575,7.412897364529414e-05,-8.199520111083984,7.366130352020264,0.0031436679911781454,0.001036823821183977,-0.03587704371564441,3.8375244140625,-0.0078887939453125,0.001980900580876861,0.00027305360690355816,7.412622031628429e-05
False,4.224573612213135,-0.0014959716936573386,0.00043702125280651417,0.00010689037602835558,7.767302063239362e-05,-7.76365327835083,7.343040466308594,0.003143190894654874,0.001081920463282148,-0.04175890551710468,4.225178241729736,-0.008677978068590164,0.0018874405855004767,0.0002728251886245801,7.767024909943137e-05
False,4.633169651031494,-0.0016311644576489925,0.00035452840344405595,0.00010682273706050535,8.125742837682795e-05,-7.296037197113037,7.31568717956543,0.003134249976712982,0.001139698627015046,-0.04790548102393801,4.633774280548096,-0.00950775109231472,0.0018050669612205228,0.00027259938719856374,8.125458238692614e-05
