IsCrash,A.X,A.Y,A.Pitch,A.Roll,A.Yaw,B.X,B.Y,B.Pitch,B.Roll,B.Yaw,C.X,C.Y,C.Pitch,C.Roll,C.Yaw
False,1.4438520669937134,-0.0009921264136210084,0.0008568762720205914,0.0001293770094409321,4.666077576629848e-05,-6.623193264007568,15.281800270080566,0.003663897272982408,0.0001542682968487474,4.5529285963991484e-05,1.4449193477630615,-0.005389404017478228,0.003419041500019703,0.0004288140163863631,4.667876655834309e-05
False,1.7418988943099976,-0.0011944579891860485,0.0005166529704649377,0.00012892122594546817,5.098527120772658e-05,-6.325742244720459,15.274681091308594,0.0033265348019328226,0.0009407616348773573,-0.005773734077280214,1.7429662942886353,-0.006491699256002903,0.003078818073470649,0.0004273613812070765,5.099849238119219e-05
False,2.056891679763794,-0.0014071655459702015,0.0002267360654569586,0.00012854423450285233,5.511621205197938e-05,-6.008716106414795,15.257747650146484,0.0032155508037955945,0.0017782104627257767,-0.01787246526833731,2.0579540729522705,-0.0076565551571547985,0.002788901378190912,0.0004261366896577271,5.5125068314930717e-05
False,2.3889901638031006,-0.0016290282364934683,-1.5497208047252102e-05,0.00012825069355428792,5.912017482312872e-05,-5.668768405914307,15.235597610473633,0.003220438993527276,0.0020954308614335873,-0.03068920451387444,2.3900561332702637,-0.008883056230843067,0.002546787314041573,0.00042511912335748786,5.912456980982635e-05
False,2.734039545059204,-0.0018591308034956455,-0.00021350382707498332,0.00012801525007918925,6.299582976970918e-05,-5.308359146118164,15.207850456237793,0.0032624006858411577,0.002200079571637368,-0.04393738038244274,2.735107421875,-0.010157776065170765,0.0023486612188471406,0.0004242851573596484,6.299607215140996e-05
False,3.084730863571167,-0.0020916748326271772,-0.00037288665318113137,0.00012782396101314696,6.670346140441629e-05,-4.93425178527832,15.17455005645752,0.0033093685578212705,0.0022511346523009412,-0.05732347563624854,3.0858006477355957,-0.011450500227510929,0.0021893979656332618,0.000423620516089226,6.670152246293912e-05
False,3.4567949771881104,-0.0023358154576271772,-0.0005077123726055916,0.0001276725145160832,7.043253306355489e-05,-4.52885627746582,15.133428573608398,0.0033500192736131817,0.0023149005910208962,-0.07142652174306117,3.4578564167022705,-0.01281890831887722,0.002054452871685206,0.0004230547282565497,7.042840084794003e-05
False,3.8419575691223145,-0.002586974995210767,-0.0006200075319784909,0.00012753217842259468,7.411000632278047e-05,-4.100336074829102,15.08440113067627,0.003378749021386749,0.0024086045552964472,-0.08589977692024607,3.84301495552063,-0.014236144721508026,0.001941919303156686,0.000422587778302366,7.410494839855737e-05
False,4.230531692504883,-0.002839965745806694,-0.0007137059806949332,0.00012742798147570843,7.765938068104617e-05,-3.659383535385132,15.028133392333984,0.003394723315111801,0.002527890321420011,-0.10035492380633658,4.231589317321777,-0.015664061531424522,0.0018484592835927177,0.0004221945628072589,7.765162784204125e-05
False,4.634395122528076,-0.003101196140050888,-0.000795245142800807,0.0001273382390164456,8.120014733607732e-05,-3.192476749420166,14.962122917175293,0.0033988953473542563,0.0026837986167490358,-0.11532563190028174,4.645558834075928,-0.017184142023324966,0.0017651318327550401,0.0004218389632963241,8.127743174936815e-05
False,5.0599188804626465,-0.0033764648251235485,-0.0008682011310813699,0.00012724569188286985,8.478655285974671e-05,-2.6917333602905273,14.883929252624512,0.003392815687785469,0.002876140795472106,-0.13113844379334094,5.060981273651123,-0.0187078844755888,0.001695513621226429,0.00042154595263372305,8.469167419997302e-05
False,5.4860687255859375,-0.003649291815236211,-0.0009304284351743277,0.00012716789814113216,8.816190028357749e-05,-2.181892156600952,14.796518325805664,0.003379344757604159,0.0030825541241416878,-0.1470034816769582,5.487123966217041,-0.02027038484811783,0.0016303062675110372,0.00042126208931388283,8.82332304852914e-05
False,5.922372341156006,-0.003927307203412056,-0.0009896753425999536,0.00012709408851460094,9.1659516231812e-05,-1.6519259214401245,14.697375297546387,0.0033594365045342685,0.003295466779978629,-0.163260451820075,5.923425197601318,-0.021868284791707993,0.0015738009950304872,0.0004210174019865185,9.15639172896905e-05
False,6.368788719177246,-0.004209594801068306,-0.0010412929590521158,0.0001270298415581992,9.49487087709425e-05,-1.1020190715789795,14.585628509521484,0.003334760573454872,0.0035111205952704414,-0.17989569954945708,6.3698410987854,-0.023502197116613388,0.0015192030708276608,0.00042078901569972274,9.502003463861e-05
False,6.8246989250183105,-0.004496459849178791,-0.0010919568460048658,0.00012696279136851816,9.836250367034747e-05,-0.5331203937530518,14.460566520690918,0.0033061500783205413,0.003727265525865672,-0.19687074389434778,6.825751781463623,-0.02516937255859375,0.0014712810374549374,0.00042057269638026153,9.826702575327381e-05
False,7.28999662399292,-0.004788207821547985,-0.001137614225050243,0.0001269047971289317,0.00010156675241138562,0.0544046014547348,14.32136344909668,0.0032747978119776634,0.003942886497418908,-0.21416855580059777,7.29104471206665,-0.026869505643844604,0.0014235973694828499,0.0004203671425311879,0.00010163460261812571
False,7.776810169219971,-0.005091857630759478,-0.001182436799469644,0.000126850907267865,0.0001048917481484467,0.675852358341217,14.163056373596191,0.003240465700621693,0.004162815991346767,-0.23222375230979495,7.777853965759277,-0.028645629063248634,0.0013785362326040884,0.00042017446305153347,0.00010495844733256802
False,8.260724067687988,-0.005391235463321209,-0.0012251137212516753,0.0001267965165691069,0.00010817281957114658,1.2997510433197021,13.992712020874023,0.0032055374047642027,0.0043756489362273086,-0.25011796291626953,8.261767387390137,-0.030410461127758026,0.001337766562297661,0.00042000579832323953,0.00010807548225086681
False,8.753524780273438,-0.005695495288819075,-0.0012644528868904347,0.00012675126455036459,0.00011125004481191197,1.940726637840271,13.805818557739258,0.0031692982957953453,0.004586406048076064,-0.26827543629408906,8.754568099975586,-0.03220580890774727,0.0012968777775784965,0.00041982776339625973,0.00011131034158878814
False,9.254761695861816,-0.006003112532198429,-0.001303911075915163,0.00012669588195935442,0.0001144359380415037,2.5978240966796875,13.601724624633789,0.0031325814356952674,0.004794590115982972,-0.28666668553822033,9.255800247192383,-0.034030456095933914,0.0012592077653774821,0.0004196614076218285,0.00011434193089646539
False,9.764678001403809,-0.006315002217888832,-0.0013400314677808462,0.00012664998023839263,0.00011742283660280529,3.2709622383117676,13.379522323608398,0.0030951496260197,0.004999958700468211,-0.3052889778283678,9.765717506408691,-0.03588500991463661,0.001222133718447529,0.0004194983425756115,0.0001174037256939814
False,10.283285140991211,-0.006630553863942623,-0.0013762710775560387,0.00012660968391725426,0.00012051333531244997,3.9597349166870117,13.138384819030762,0.0030573601620096863,0.005202169991141825,-0.3241312009561201,10.284316062927246,-0.037768859416246414,0.0011857746909077983,0.0004193397642493634,0.00012049333502757785
False,10.8090181350708,-0.0069488524459302425,-0.0014088154142366572,0.00012657614190319562,0.00012333171804826247,4.661612033843994,12.878283500671387,0.003019690304929699,0.005400318266721811,-0.3431242580710643,10.810046195983887,-0.03967803716659546,0.0011515615753875889,0.00041920147788494246,0.00012345670812104556
False,11.344059944152832,-0.007271117996424437,-0.0014418363623063604,0.00012653280703818717,0.00012624291298917261,5.379022598266602,12.597368240356445,0.002982139082971587,0.005594989473566969,-0.36233666134262066,11.34508228302002,-0.04161926358938217,0.001119255954159412,0.0004190642171413961,0.00012629302604099307
False,11.883978843688965,-0.0075946045108139515,-0.0014759299994862583,0.00012649228451090677,0.00012926973434783617,6.105515003204346,12.297298431396484,0.0029447073074414984,0.005784277401936534,-0.3815998160099485,11.884994506835938,-0.04357726871967316,0.0010870693671279513,0.00041893145961257504,0.00012916935752450346
False,12.432826042175293,-0.007922363467514515,-0.0015068051748155838,0.00012645758840783072,0.00013209670384988482,6.846010684967041,11.97518253326416,0.0029075139921518217,0.0059694495167755225,-0.40104775183332503,12.43383502960205,-0.04556518420577049,0.0010559558410935417,0.0004188054416831876,0.0001319993625066012
False,12.988565444946289,-0.008252868428826332,-0.0015366075805321338,0.00012642662537826655,0.00013487513603907973,7.597208023071289,11.631500244140625,0.00287044036912601,0.006149563012862906,-0.42059919602039514,12.989564895629883,-0.047576904296875,0.0010259149778866568,0.0004186802273514527,0.00013478041093481692
False,13.538592338562012,-0.008578185923397541,-0.0015637872486969563,0.0001264042399672797,0.00013739768706909176,8.34148120880127,11.274032592773438,0.0028346774194625774,0.0063206527428599215,-0.4398057215269878,13.539582252502441,-0.04956603795289993,0.0009965894967106162,0.00041855897492205235,0.00013752046201290924
False,14.10860538482666,-0.008912963792681694,-0.0015920399291593122,0.00012637261175729174,0.0001400902613835054,9.113038063049316,10.885455131530762,0.0027985572078355735,0.006490556590287835,-0.4595574484358766,14.10958480834961,-0.05162658542394638,0.0009683370279586066,0.00041844147569838875,0.00014020765761497034
False,14.683802604675293,-0.009249267168343067,-0.0016202925155253767,0.0001263395581006084,0.0001428046281774784,9.891247749328613,10.4747314453125,0.0027627941629598226,0.006654509029686648,-0.4793267453312244,14.68477725982666,-0.05370422080159187,0.000940918861260836,0.0004183358680864019,0.00014284174755280842
False,15.265106201171875,-0.009588317945599556,-0.001646995351958179,0.00012631664976579923,0.00014539192455721722,10.676689147949219,10.040786743164062,0.002714872340927738,0.006812449244367904,-0.4991380771154975,15.266069412231445,-0.05580200254917145,0.0009157657085804748,0.00041823420368701324,0.00014530346830310203
False,15.852633476257324,-0.009929809719324112,-0.001671314222956788,0.0001262895526994301,0.00014780868143405098,11.460652351379395,9.589195251464844,0.0019500252976863463,0.006822184056385734,-0.5179539960572958,15.853593826293945,-0.057921141386032104,0.0008895396435837957,0.000418125098044455,0.00014790745628313987
False,16.43128204345703,-0.010264892131090164,-0.0016975401092912212,0.0001262626772061081,0.000150429598639015,12.223139762878418,9.131884574890137,0.0021170372248400715,0.006798864641059081,-0.5356582011406699,16.432233810424805,-0.060007017105817795,0.0008652209632592165,0.0004180252501437201,0.0001503426693158137
False,17.029823303222656,-0.010609435848891735,-0.0017209051891539883,0.00012624351635656287,0.0001528163897906057,13.024187088012695,8.632364273071289,0.0031384229248476426,0.006782566220112375,-0.5537979622011409,17.03077507019043,-0.06216277927160263,0.0008405448077311951,0.00041792196523861037,0.00015284856910279895
False,17.634450912475586,-0.010955810546875,-0.0017449855311452655,0.00012622068388258538,0.00015528112343364807,13.84496784210205,8.100812911987305,0.003711461658452866,0.00679473790467886,-0.5718939537105382,17.63539695739746,-0.06433960050344467,0.0008188486589875948,0.00041783727894909283,0.00015507358601407045
False,18.228147506713867,-0.011294860392808914,-0.0017656086743008351,0.00012620502230215025,0.00015740525370287376,14.659772872924805,7.553447246551514,0.003970383621245296,0.006857964006697565,-0.5894391691065921,18.229084014892578,-0.06647583097219467,0.0007967949254811797,0.0004177498106503303,0.00015737416980546494
False,18.84185028076172,-0.011643371544778347,-0.001787423914566304,0.00012617834594786604,0.0001597722291466542,15.508894920349121,6.962101936340332,0.004045247848042871,0.006968607696781397,-0.607333701645197,18.84279441833496,-0.06868164241313934,0.0007747411908936366,0.0004176599377533554,0.0001596836458139887
False,19.459728240966797,-0.0119937127456069,-0.0018093584791902778,0.00012615767261724899,0.00016209521645779056,16.368633270263672,6.341455936431885,0.00400555066016835,0.007106614428563948,-0.6250889738077029,19.460678100585938,-0.0709017962217331,0.0007535219307378493,0.0004175763517403869,0.00016194949917901718
False,20.083065032958984,-0.012346495874226093,-0.001830696994405757,0.00012613640030463764,0.00016437090500400164,17.23888397216797,5.690567970275879,0.003900647610952083,0.0072537877935169035,-0.642730459880692,20.084012985229492,-0.07313933968544006,0.0007324218781943863,0.0004174902871010306,0.00016422701983573158
False,20.69515609741211,-0.012690124101936817,-0.0018497705188728608,0.0001261265472356513,0.0001664403506892832,18.0946044921875,5.02808141708374,0.003767609019800062,0.007393129778333677,-0.659784377728264,20.696096420288086,-0.0753350779414177,0.0007120371494460033,0.0004174041894311854,0.00016646065752955872
False,21.32663345336914,-0.013044433668255806,-0.0018695593076184327,0.00012611038709642284,0.00016862767179672372,18.977094650268555,4.321239471435547,0.003604292955672007,0.007523859741117378,-0.677100013823788,21.327577590942383,-0.07760009914636612,0.000694155695090785,0.00041733178852008175,0.00016843530532553825
False,21.962491989135742,-0.013399657793343067,-0.0018861294226043294,0.00012609358002403198,0.00017051175967226163,19.85472297668457,3.593881130218506,0.0025900598581630615,0.007643123245056815,-0.6942999418893147,21.96341323852539,-0.07987914979457855,0.0006738901722814004,0.0004172563021288658,0.00017068509826400464
False,22.60550308227539,-0.01375732384622097,-0.0019062754992061756,0.00012607251046192208,0.00017277907453065847,20.719818115234375,2.851809024810791,0.0013183351295575896,0.007742607767723584,-0.7114663949999245,22.606420516967773,-0.0821826159954071,0.0006572008273723273,0.0004171900736820462,0.0001725826415412336
False,23.249277114868164,-0.014114074409008026,-0.0019234416665230446,0.00012606401662104106,0.00017472988185626812,21.557218551635742,2.108135938644409,0.0003012420447676316,0.00781633661704455,-0.7284637315241566,23.25019073486328,-0.08448730409145355,0.0006394386330941718,0.0004171242515033934,0.00017459543170105968
False,23.898439407348633,-0.014471740461885929,-0.0019408462588108178,0.00012606014868379677,0.00017676114207328965,22.37608528137207,1.3548535108566284,-0.00013101123660477247,0.007870037230605238,-0.7456673148053163,23.899354934692383,-0.08680938184261322,0.0006219148560440183,0.0004170579516993762,0.0001766166981764845
False,24.53279685974121,-0.014819640666246414,-0.0019558667590290567,0.00012604704612081884,0.00017849175854200858,23.175146102905273,0.5934405326843262,-0.00020504021317710585,0.007894287612506466,-0.7629804055875725,24.550424575805664,-0.08913818001747131,0.000605463980232025,0.00041699896264483203,0.00017855268472449795
False,25.20548439025879,-0.015187988057732582,-0.001972317552877083,0.00012602343717345982,0.00018043431727583051,23.9605712890625,-0.181752011179924,-8.046637925572646e-05,0.007896606816957925,-0.7804319912488588,25.20635223388672,-0.09148254245519638,0.0005888938346351518,0.0004169406039207436,0.00018050059468690884
