IsCrash,A.X,A.Y,A.Pitch,A.Roll,A.Yaw,B.X,B.Y,B.Pitch,B.Roll,B.Yaw,C.X,C.Y,C.Pitch,C.Roll,C.Yaw
False,1.439657211303711,-3.001251220703125,-5.0663944303444723e-05,0.00013337189798815296,4.6528600704099844e-05,12.046151161193848,10.109045028686523,0.003976583120697261,0.00016493295066270842,-1.409154136949259,21.441154718399048,-3.0071142576634884,0.003460645451747848,0.0005453001227821484,4.671812026186782e-05
False,1.7353321313858032,-3.001504821702838,-0.00038826463917964143,0.00013284909413664416,5.083274449252513e-05,12.093480110168457,9.817590713500977,0.0036482813431929634,0.0001722766372173935,-1.4091487657116213,21.736826181411743,-3.0085665890946984,0.003122568006263961,0.0005434693252298142,5.101566135123197e-05
False,2.047687530517578,-3.001771545386873,-0.0006769894833009248,0.00013243868974304054,5.494454738348312e-05,12.14364242553711,9.508697509765625,0.003404855388507566,0.00016350053362501366,-1.4091442029648589,22.049174785614014,-3.010100402869284,0.0028339619725131957,0.0005419048256565588,5.512131760329815e-05
False,2.375340223312378,-3.0020501709077507,-0.0009171962308107456,0.00013209839062405308,5.891169869453464e-05,12.196514129638672,9.183099746704102,0.0032228230626447077,0.00015166237223107945,-1.4091397640373835,22.37682604789734,-3.0117074586451054,0.002593755433364365,0.0005406087845151511,5.9084805990013885e-05
False,2.717742919921875,-3.0023400878999382,-0.0011153219809243253,0.00013182033664906734,6.277501161329285e-05,12.252080917358398,8.840906143188477,0.003081917568369555,0.00014172979095813427,-1.409134585543405,22.719228506088257,-3.013385619968176,0.002395629579168948,0.0005395465339748082,6.294479634905575e-05
False,3.073667287826538,-3.0026403807569295,-0.0012778043400276434,0.00013160365165437425,6.655349733522511e-05,12.31019401550293,8.483049392700195,0.0029689070118079103,0.0001348561474578219,-1.4091300808455336,23.075148820877075,-3.0151287838816643,0.0022329087852584624,0.0005386640931876304,6.672023313625626e-05
False,3.442660331726074,-3.0029495239723474,-0.0014125107403010445,0.0001314181886959658,7.026545206174759e-05,12.370808601379395,8.10978889465332,0.0028748511622057956,0.00013067820284188132,-1.4091251273606318,23.444130897521973,-3.016935119405389,0.0020983213425335473,0.0005379417900211159,7.042991921328895e-05
False,3.8237152099609375,-3.0032675170805305,-0.001524328943275468,0.00013127495316361267,7.391809583250496e-05,12.433782577514648,7.722021102905273,0.002794027286663777,0.00012835880793605545,-1.4091212998203804,23.825185537338257,-3.0187997426837683,0.001986264758740306,0.0005373295013171824,7.407926854917498e-05
False,4.217246055603027,-3.0035949705634266,-0.0016198155767911384,0.00013114146573886703,7.752605234799415e-05,12.499198913574219,7.319234848022461,0.002722144063796225,0.0001272111464991674,-1.4091160441088642,24.21871328353882,-3.020723572000861,0.0018912550356161217,0.0005368193847747112,7.768487483469646e-05
False,4.622055530548096,-3.0039297486655414,-0.001701712439230851,0.0001310295794894005,8.10871966133424e-05,12.566864967346191,6.902605056762695,0.0026565788648411216,0.00012670596413142215,-1.4091111195702073,24.623517990112305,-3.0227001942694187,0.0018091199510826645,0.00053637382481669,8.124345600821029e-05
